FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
17147,2021,OCTUBRE,2021-10-21,JUEVES,16:13:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,TOPO CHICO Y BARRAGAN,"25.736993,-100.3141"
20002,2021,MARZO,2021-03-28,DOMINGO,02:51:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,VALLE DEL NOGALAR,AVENIDA,DIEGO DIAZ Y BUENOS AIRES,"25.713056,-100.285364"
32231,2021,JUNIO,2021-06-11,VIERNES,01:43:00,ESTRELLAMIENTO Y PROYECCION,PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,RAYON Y NICOLAS BRAVO,"25.755257,-100.29628"
26029,2021,OCTUBRE,2021-10-21,JUEVES,18:13:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL NOGALAR,AVENIDA,JUVENTUD Y DIEGO DIAZ,"25.721906,-100.280166"
20310,2021,MARZO,2021-03-29,LUNES,09:16:00,REVERSA,FINIQUITADO,911,COLONIA,CHAPULTEPEC,CALLE,ZONA PTE Y DR ARROYO,"25.745503,-100.294839"
21770,2021,JUNIO,2021-06-11,VIERNES,22:25:00,ALCANCE,FINIQUITADO,911,COLONIA,LAS PUENTES,AVENIDA,PICO BOLIVAR Y CORDILLERA DE LOS ANDES,"25.737859,-100.271637"
26056,2021,OCTUBRE,2021-10-21,JUEVES,19:04:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y AV SAN NICOLAS,"25.722816,-100.293582"
18397,2021,MARZO,2021-03-29,LUNES,17:58:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y  ZONA  NTE,"25.762644,-100.294324"
22084,2021,JUNIO,2021-06-11,VIERNES,15:23:00,CRUCERO,PERITAJES,911,COLONIA,LOS LAURELES,CALLE,OLMO Y ABETO,"25.717088,-100.231201"
25930,2021,OCTUBRE,2021-10-21,JUEVES,19:40:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,FCO I MADERO Y MORELOS,"25.749312,-100.28989"
19641,2021,MARZO,2021-03-29,LUNES,23:35:00,ATROPELLO,A.M.P.,C4,COLONIA,VALLE DE LAS FLORES,AVENIDA,MONTES BERNESES Y DEL JARDIN,"25.755911,-100.2662"
20544,2021,JUNIO,2021-06-11,VIERNES,20:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
26030,2021,OCTUBRE,2021-10-21,JUEVES,21:30:00,LATERAL,FINIQUITADO,C4,COLONIA,LA NOGALERA,AVENIDA,REP. MEX  Y  SENDERO,"25.76976,-100.272451"
18396,2021,MARZO,2021-03-29,LUNES,15:24:00,ALCANCE,FINIQUITADO,911,COLONIA,VALLE DE LAS FLORES,AVENIDA,MONTES BERNECES Y  DEL JARDIN,"25.755911,-100.2662"
21991,2021,JUNIO,2021-06-11,VIERNES,08:34:00,ALCANCE/PROYECCION,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,BARRAGAN Y FIDEL VZZ,"25.729245,-100.316883"
23967,2021,OCTUBRE,2021-10-22,VIERNES,07:27:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,BOSQUES DEL NOGALAR,AVENIDA,DE LA JUVENTUD Y PLAN DE SAN LUIS,"25.715498,-100.273017"
11929,2021,MARZO,2021-03-29,LUNES,06:59:00,ALCANCE,A.M.P.,RUTINA,COLONIA,MARGARITA SALAZAR,AVENIDA,LOPEZ MATEOS Y PIRV LOPEZ MATEOS,"25.727814,-100.256132"
21907,2021,JUNIO,2021-06-12,SÁBADO,1899-12-30 00:00:00,LATERAL,FINIQUITADO,911,INFONAVIT,INFONAVIT LOS ANGELES,CALLE,VALLADOLID Y PALERMO,"25.730004,-100.232586"
25684,2021,OCTUBRE,2021-10-22,VIERNES,07:45:00,ESTRELLAMIENTO,INVESTIGACIONES,911,COLONIA,VALLE SANTO DOMINGO,CALLE,FRANCO OLMEDO Y ARROYO,"25.743099,-100.256681"
19551,2021,MARZO,2021-03-29,LUNES,14:55:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,GUSTAVO DIAZ ORDAZ,AVENIDA,LOPEZ MATEOS Y GUSTAVIO DIAZ ORDAZ,"25.714986,-100.272138"
22146,2021,JUNIO,2021-06-12,SÁBADO,18:23:00,LATERAL/17,PERITAJES INVESTIGACIONES,911,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644,-100.294324"
26206,2021,OCTUBRE,2021-10-22,VIERNES,07:53:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GARZA Y LOS ARBOLES,"25.720888,-100.232264"
19349,2021,MARZO,2021-03-29,LUNES,10:09:00,REVERSA,FINIQUITADO,911,COLONIA,VALLE LAGRANGE,CALLE,EMILIA LAGRANJE Y LOPEZ MATEOS,"25.721682,-100.262533"
21992,2021,JUNIO,2021-06-12,SÁBADO,09:20:00,ALCANCE CON PROYECCION,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y 18 DE DICIEMBRE,"25.741788,-100.30195"
25765,2021,OCTUBRE,2021-10-22,VIERNES,08:18:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y JUAN PABLO II,"25.71071,-100.264139"
20228,2021,MARZO,2021-03-29,LUNES,19:48:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLAS DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y SAN JUAN,"25.748573,-100.257289"
22361,2021,JUNIO,2021-06-12,SÁBADO,09:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y MANUEL L BARRAGAN,"25.765865,-100.305457"
25172,2021,OCTUBRE,2021-10-22,VIERNES,11:27:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y AV SAN NICOLAS,"25.722816,-100.293582"
19690,2021,MARZO,2021-03-29,LUNES,15:17:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,DIEGO DIAZ Y FILANDECES,"25.728719,-100.275045"
20873,2021,JUNIO,2021-06-12,SÁBADO,14:04:00,ALCANCE,FINIQUITADO,911,COLONIA,FRANCISCO G SADA,AVENIDA,RUIZ CONRTINEZ Y MONTE EVEREST,"25.703395,-100.261366"
25826,2021,OCTUBRE,2021-10-22,VIERNES,16:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y SENDERO,"25.767151,-100.293526"
18998,2021,MARZO,2021-03-29,LUNES,09:21:00,ALCANCE Y PROYECCION,PERITAJES,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ Y CORDILLERA DE LOS ANDES,"25.737394,-100.268338"
22330,2021,JUNIO,2021-06-12,SÁBADO,10:00:00,ESTRELLEMINTO,INVESTIGACIONES,RUTINA,COLONIA,FUENTES DE ANAHUAC,CALLE,ROBERTO  ESPINOZA  Y  FUENTE ALEGRE,"25.735271,-100.262458"
25931,2021,OCTUBRE,2021-10-22,VIERNES,18:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HEROES DE MEXICO,CALLE,AGUSTIN DE ITURBIDE Y ZACATECAS,"25.761031,-100.270341"
19691,2021,MARZO,2021-03-29,LUNES,18:08:00,LATERAL,PERITAJES,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,DIEGO DIAZ DE BERLANGA E IRLANDESES,"25.729294,-100.274518"
22170,2021,JUNIO,2021-06-12,SÁBADO,02:05:00,LATERAL /HUIDA,PERITAJES,C4,RESIDENCIAL,RECIDENCIAL ROBLE,CALLE,PIEL CANELA Y ZACATECAS,"25.758394,-100.271413"
25781,2021,OCTUBRE,2021-10-22,VIERNES,18:15:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448,-100.214115"
19837,2021,MARZO,2021-03-29,LUNES,07:50:00,LATERAL,FINIQUITADO,911,COLONIA,FLORIDOS BOSQUES DEL NOGALAR,CALLE,CHIHUAHUA Y MOCTEZUMA,"25.723697,-100.270927"
22605,2021,JUNIO,2021-06-12,SÁBADO,06:06:00,ESTRELLAMIENTO,INVESTIGACIONES,911,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR  Y LOPEZ MATEOS,"25.711209,-100.277666"
26082,2021,OCTUBRE,2021-10-22,VIERNES,18:23:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,ROMULO GZA Y DE LOS PARQUES,"25.723295,-100.225824"
20037,2021,MARZO,2021-03-29,LUNES,15:54:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y SALINA CRUZ,"25.722893,-100.207678"
21817,2021,JUNIO,2021-06-12,SÁBADO,08:15:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y CALLE NUEVA,"25.720956,-100.216066"
20670,2021,OCTUBRE,2021-10-22,VIERNES,18:26:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE LAGRANGE,AVENIDA,ANT CAM APODACA Y ROBERTO G SADA,"25.716062,-100.264101"
20627,2021,MARZO,2021-03-30,MARTES,15:13:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949,-100.296884"
21549,2021,JUNIO,2021-06-12,SÁBADO,12:40:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,LOPEZ MATEOS Y CONDUCTORES,"25.72906,-100.25377"
25731,2021,OCTUBRE,2021-10-22,VIERNES,18:26:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y MATAMOROS,"25.766617,-100.298296"
20038,2021,MARZO,2021-03-30,MARTES,15:10:00,LATERAL,FINIQUITADO,RUTINA,FRACCIONAMIENTO,DEL LAGO,CALLE,SAN BENITO DEL LAGO Y ROMULO GARZA,"25.724295,-100.220557"
22331,2021,JUNIO,2021-06-12,SÁBADO,12:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y CAM AL MEZQUITAL,"25.739457,-100.239341"
26057,2021,OCTUBRE,2021-10-22,VIERNES,18:37:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO GZA Y CALLE NUEVA,"25.724199,-100.219279"
19989,2021,MARZO,2021-03-30,MARTES,09:07:00,ALCANCE,FINIQUITADO,911,COLONIA,TACUBA,AVENIDA,ROMULO GARZA Y FUNDIDORES,"25.719442,-100.239311"
20900,2021,JUNIO,2021-06-12,SÁBADO,21:12:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,NUEVO PERIFERICO,AVENIDA,LAS TORRES Y JUAN PABLO II,"25.751969,-100.306696"
25636,2021,OCTUBRE,2021-10-22,VIERNES,19:08:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y ENCINO,"25.750133,-100.255385"
20055,2021,MARZO,2021-03-30,MARTES,15:10:00,CRUCERO,FINIQUITADO,911,RESIDENCIAL,RESIDENCIAL PERIFERICO,CALLE,PROL. BENITO JUAREZ Y  LUIS M  FARIAS,"25.752974,-100.300292"
20775,2021,JUNIO,2021-06-12,SÁBADO,16:06:00,ESTRELLAMIENTO/SALIDA DE CAMINO,PERITAJES,RUTINA,RESIDENCIAL,RESIDENCIAL LAS PUENTES,AVENIDA,JUAN PABLO II Y HORACIO H GARZA,"25.731164,-100.282723"
25932,2021,OCTUBRE,2021-10-22,VIERNES,20:40:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
7546,2021,MARZO,2021-03-30,MARTES,16:24:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANTIGUO NOGALAR,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007,-100.289647"
22404,2021,JUNIO,2021-06-12,SÁBADO,05:26:00,ESTRELLAMIENTO CON ABANDONO 28,INVESTIGACIONES,911,COLONIA,BALCONES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ DE BERLANGA Y SAN PABLO,"25.740326,-100.266062"
26083,2021,OCTUBRE,2021-10-22,VIERNES,20:44:00,ALCANCE,FINIQUITADO,911,COLONIA,INDUSTRIAS DEL VIDRIO,CALLE,DOROTEO RUIZ Y MARIO J MTY,"25.716051,-100.250095"
19249,2021,MARZO,2021-03-30,MARTES,07:57:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y SAN DIEGO,"25.716769,-100.285005"
20545,2021,JUNIO,2021-06-12,SÁBADO,15:53:00,REVERSA,FINIQUITADO,911,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y TENAYUCA,"25.744588,-100.311709"
23882,2021,OCTUBRE,2021-10-23,SÁBADO,05:12:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y  ORION,"25.741618,-100.235863"
19693,2021,MARZO,2021-03-30,MARTES,19:27:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y LOPEZ MATEOS,"25.711209,-100.277666"
21123,2021,JUNIO,2021-06-12,SÁBADO,01:47:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PARQUE STIVA,AVENIDA,MANUEL L. BARRAGAN Y PARQUE STIVA,"25.759346,-100.306363"
25561,2021,OCTUBRE,2021-10-23,SÁBADO,07:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PERIFERICO NORTE,AVENIDA,JUAN PABLO II Y LUIS M FARIAS,"25.750429,-100.300988"
19694,2021,MARZO,2021-03-30,MARTES,19:27:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y LOPEZ MATEOS,"25.711209,-100.277666"
21548,2021,JUNIO,2021-06-12,SÁBADO,09:45:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,CALLE,CAM  A STA  ROSA  Y  1ER  AVENIDA,"25.740713,-100.239141"
26179,2021,OCTUBRE,2021-10-23,SÁBADO,07:38:00,ESTRELLAMIEINTO /17,INVESTIGACIONES,911,RESIDENCIAL,PASEO DE LOS ANGELES,CALLE,CALLE 7 Y JABATOS,"25.717459,-100.228978"
20380,2021,MARZO,2021-03-30,MARTES,19:27:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y LOPEZ MATEOS,"25.711209,-100.277666"
22433,2021,JUNIO,2021-06-13,DOMINGO,10:15:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y JUAREZ,"25.753277,-100.297828"
25599,2021,OCTUBRE,2021-10-23,SÁBADO,12:53:00,ALCANCE/PROYECCION,PERITAJES,911,COLONIA,LA NOGALERA,AVENIDA,SENDERO Y PENSAMIENTO,"25.769471,-100.274547"
19552,2021,MARZO,2021-03-30,MARTES,16:33:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,LOPEZ MATEOS Y NOGALAR,"25.711209,-100.277666"
21144,2021,JUNIO,2021-06-13,DOMINGO,19:04:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLAS DE ORIENTE,CALLE,FUNDIDORES Y PINOS,"25.727999,-100.243526"
25706,2021,OCTUBRE,2021-10-23,SÁBADO,12:55:00,ALCANCE,FINIQUITADO,911,COLONIA,BALCONES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y CORDILLERA DE LOS ANDES,"25.737394,-100.268338"
20628,2021,MARZO,2021-03-30,MARTES,19:35:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL. L. BARRAGAN Y  FRAY BARTOLOEM  SOBRE LA JOROBA,"25.742423,-100.312169"
22406,2021,JUNIO,2021-06-13,DOMINGO,00:36:00,ESTRELLAMIENTO,FINIQUITADO,C4,COLONIA,MIGUEL ALEMAN,CALLE,CERRALVO Y 6TA CALLE,"25.718786,-100.227017"
25272,2021,OCTUBRE,2021-10-23,SÁBADO,13:45:00,LATERAL Y PROYECCION,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767392,-100.292059"
20112,2021,MARZO,2021-03-30,MARTES,11:03:00,ALCANCE,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS,"25.730775,-100.309218"
22703,2021,JUNIO,2021-06-13,DOMINGO,13:49:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B DE LA GARZA Y SANTO DOMINGO,"25.756003,-100.286029"
26032,2021,OCTUBRE,2021-10-23,SÁBADO,14:10:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL PERIFERICO,AVENIDA,UNIVERSIDAD Y JUAN PABLO II,"25.74965,-100.29912"
20232,2021,MARZO,2021-03-30,MARTES,19:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ Y CORDILLERA  DE LOS ANDES,"25.737394,-100.268338"
21771,2021,JUNIO,2021-06-14,LUNES,19:32:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,TREVIÑO Y UNIVERSIDAD,"25.760483,-100.295105"
25745,2021,OCTUBRE,2021-10-23,SÁBADO,14:20:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y ALMAZAN,"25.737044,-100.314276"
19692,2021,MARZO,2021-03-30,MARTES,15:17:00,DIVERSO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL NOGALAR,AVENIDA,DE LA JUVENTUD  Y DIEGO DIAZ,"25.721906,-100.280166"
21909,2021,JUNIO,2021-06-14,LUNES,17:50:00,ALCANCE,FINIQUITADO,911,COLONIA,LOS LAURELES,AVENIDA,ROMULO GZA Y CIPRESES,"25.720741,-100.23186"
25827,2021,OCTUBRE,2021-10-23,SÁBADO,14:32:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,ZARAGOSA Y UNIVERSIDAD,"25.75774,-100.296224"
20113,2021,MARZO,2021-03-30,MARTES,12:20:00,ESTRELLAMIENTO/17,PERITAJES,RUTINA,COLONIA,VILLA UNIVERSIDAD,AVENIDA,MANUEL L BARRAGAN Y U.A.N.L.,"25.747033,-100.310581"
21145,2021,JUNIO,2021-06-14,LUNES,11:30:00,LATERAL,FINIQUITADO,911,COLONIA,TACUBA,AVENIDA,ROMULO GARZA Y GRANADA,"25.719318,-100.242121"
26033,2021,OCTUBRE,2021-10-23,SÁBADO,15:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONGREGACION MARIANO ESCOBEDO,AVENIDA,MONTES BERNESES Y SANTO DOMINGO,"25.752802,-100.266945"
19554,2021,MARZO,2021-03-30,MARTES,19:06:00,CRUCERO,FINIQUITADO,911,COLONIA,PEÑA GUERRA,CALLE,ANT CAM  APODACA Y PEÑA GUERRA,"25.720092,-100.259443"
21124,2021,JUNIO,2021-06-14,LUNES,18:29:00,LATERAL,FINIQUITADO,911,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,MIGUEL ALEMAN Y TORRES,"25.715089,-100.219121"
25746,2021,OCTUBRE,2021-10-23,SÁBADO,15:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644,-100.294324"
17616,2021,MARZO,2021-03-30,MARTES,11:25:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ACAPULCO  Y PATAGONIA,"25.722605,-100.205635"
20608,2021,JUNIO,2021-06-14,LUNES,19:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,JORGE TREVIÑO Y DEL BOSQUE,"25.734079,-100.302742"
26086,2021,OCTUBRE,2021-10-23,SÁBADO,16:36:00,CRUCERO,A.M.P.,911,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ARBOLES Y CAMPANILLAS,"25.725442,-100.233893"
20362,2021,MARZO,2021-03-31,MIÉRCOLES,21:57:00,CRUCERO,PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,ZONA NTE Y ALLENDE,"25.762848,-100.293169"
22528,2021,JUNIO,2021-06-14,LUNES,17:26:00,ALCANCE,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
25747,2021,OCTUBRE,2021-10-23,SÁBADO,17:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B GZA E ITURBIDE,"25.752323,-100.285065"
20160,2021,MARZO,2021-03-31,MIÉRCOLES,14:00:00,ALCANCE,FINIQUITADO,911,COLONIA,LOS LAURELES,AVENIDA,ROMULO G Y LOS  LAURELES,"25.720214,-100.233143"
22171,2021,JUNIO,2021-06-14,LUNES,00:18:00,LATERAL,PERITTAJES,RUTINA,RESIDENCIAL,LOS MEZQUITES,CALLE,EL LAUREL Y AFECTACION,"25.723676,-100.255399"
26238,2021,OCTUBRE,2021-10-23,SÁBADO,17:36:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FLORIDOS BOSQUES DEL NOGALAR,AVENIDA,JUAN PABLO II Y COAHUILA,"25.721041,-100.273421"
20432,2021,MARZO,2021-03-31,MIÉRCOLES,09:21:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ROMULO GZA,"25.72448,-100.214115"
22172,2021,JUNIO,2021-06-14,LUNES,19:47:00,LATERAL,FINIQUITADO,C4,COLONIA,LAGRANGE,CALLE,CAMINO A MEZQUITAL Y ENCINO,"25.733241,-100.253729"
25334,2021,OCTUBRE,2021-10-23,SÁBADO,19:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,MARGARITA SALAZAR,AVENIDA,LOPEZ MATEOS Y YECORA,"25.738233,-100.241192"
19173,2021,MARZO,2021-03-31,MIÉRCOLES,08:09:00,ALCANCE Y PROYECCION,FINIQUITADO,911,COLONIA,MIGUEL ALEMAN,AVENIDA,MIGUEL ALEMAN Y LAS TORRES,"25.715089,-100.219121"
20724,2021,JUNIO,2021-06-14,LUNES,18:58:00,CRUCERO,FINIQUITADO,911,COLONIA,LAS PUENTES,CALLE,BERLIN Y STO DOM,"25.753457,-100.270916"
22272,2021,OCTUBRE,2021-10-24,DOMINGO,02:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RIVERAS DE LAS PUENTES,AVENIDA,REPUBLICA MEXICANA Y LONDRES,"25.751509,-100.278187"
19586,2021,MARZO,2021-03-31,MIÉRCOLES,17:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,VALLE DEL NOGALAR,AVENIDA,LOPEZ MATEOS Y BUENOS AIRES,"25.70979,-100.279614"
21942,2021,JUNIO,2021-06-14,LUNES,17:56:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,MANUEL L BARRAGAN Y FRAY BARTOLOME DE LAS CASAS,"25.746297,-100.300455"
25768,2021,OCTUBRE,2021-10-24,DOMINGO,06:53:00,CRUCERO/HUIDA,INVESTIGACIONES,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GARZA Y LOS ARBOLES,"25.720888,-100.232264"
20138,2021,MARZO,2021-03-31,MIÉRCOLES,16:39:00,REVERSA 17,INVESTIGACIONES,911,COLONIA,BOSQUES DEL ROBLE,CALLE,JOSE LUIS CUEVA Y JOSE GPE. POSADA,"25.757402,-100.280862"
21550,2021,JUNIO,2021-06-15,MARTES,22:16:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y MAGUEYES,"25.751909,-100.261517"
25562,2021,OCTUBRE,2021-10-24,DOMINGO,12:09:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,COLON Y MORELOS,"25.751885,-100.290689"
19820,2021,MARZO,2021-03-31,MIÉRCOLES,09:51:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,TORRES DE SANTO DOMINGO,CALLE,JESUS DIONISIO GZZ Y ACEROS,"25.749632,-100.240139"
20875,2021,JUNIO,2021-06-15,MARTES,09:08:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO G Y CONDUCTORES,"25.716064,-100.250321"
26252,2021,OCTUBRE,2021-10-24,DOMINGO,19:50:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HEROES DE MEXICO,CALLE,ITURBIDE Y PRIVADA MEXICO,"25.760611,-100.268708"
20233,2021,MARZO,2021-03-31,MIÉRCOLES,18:10:00,CRUCERO,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,CALLE,CAM A LAGRANGE Y SANTA ROSA,"25.740917,-100.239102"
22478,2021,JUNIO,2021-06-15,MARTES,19:50:00,ALCANCE,FINIQUITADO,911,COLONIA,MIRAFLORES,AVENIDA,REPUBLICA MEXICANA Y NARDOS,"25.755331,-100.277285"
26002,2021,OCTUBRE,2021-10-25,LUNES,05:48:00,CRUCERO,A.M.P.,C4,COLONIA,MERCADO DE ABASTOS,CALLE,EJE CENTRAL Y ABRAHAM Z. GARZA,"25.71554,-100.291842"
21670,2021,JUNIO,2021-06-15,MARTES,12:34:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE SANTO DOMINGO,CALLE,PASCACIO LUIS D ELETONA Y PEDRO TABOADA,"25.743003,-100.262684"
24993,2021,OCTUBRE,2021-10-25,LUNES,07:31:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y PRIV LOPEZ MATEOS,"25.727675,-100.255866"
22877,2021,JUNIO,2021-06-15,MARTES,19:50:00,ALCANCE,FINIQUITADO,911,COLONIA,ITURBIDE,CALLE,LERDO DE TEJADA Y BURGOS,"25.757742,-100.299033"
